title,description,brand,asin,image,rating,nReviews,keywords
"CRKT Sting Fixed Blade Knife with Sheath: Everyday Carry Boot Knife, Double Edged Powder Coated Stainless Steel,  Contoured Handle, Nylon Sheath with Strapping for Carry Options  2020","['This Blade Was Meant for Walking. A fixed blade tactical knife featuring two edges and one solid piece of hot forged steel, it knows its placeclipped to your boot. Crafted by A.G. Russell of Rogers, AR, The Sting displays one of the inventors of the modern knife industrys attention to detail. After all, despite all his awards and achievements, he is first and foremost a custom knifemaker.A virtually indestructible spear point blade begins life as an ordinary blank of 1050 carbon steel, similar to the alloy used in traditional Samurai swords. Its then hot forged and precision ground into its final shape. Dual cutting edges give you twice the protection and double the attitude. We then apply a black non-reflective powder coat finish to resist corrosion in tactical environments that are as tough as you are. Grab hold of the handle and feel how its perfectly contoured to fit your bare or gloved hand. Notice its heft, balance and thumb detents for grip. Theres even a large lanyard hole so you can use it with a wrist lanyard, or carry it as a neck knife. When it comes to defense, this blade means business.The CRKT Sting comes complete with a custom nylon-stitched sheath with a glass reinforced nylon insert and a strapping option for versatile gear attachments or a clip for attaching it to your belt, pack or boot. Wherever it sits on your gear, it wont be sitting there for long.Strap it down and take it into any situation. Its ready to battle with any environment.', 'The CRKT Limited Lifetime Warranty covers any defects in materials or workmanship. If one of our knives ever breaks or fails because of material or manufacturing defect, well repair or replace the knife. This warranty runs as long as you own your knife. Coverage ends if you sell or otherwise transfer the knife to someone else, or if your CRKT knife is modified in any way. This warranty does not cover breakage or failure due to misuse of the knife. For additional details about the CRKT Limited Lifetime Warranty see the manufacturers website.', 'The AG Russell Sting made by Columbia River Knife and Tool is a fixed 1050 HRC 54-55 carbon steel 3.2-inch stainless steel blade. Complete with a custom Cordura Zytel sheath, this is a multipurpose, one-piece utility knife that is just about indestructible.']",Columbia River Knife & Tool,B00180CYFA,https://images-na.ssl-images-amazon.com/images/I/71qDwUJqvoL._AC_SX466_.jpg,4.875,8.0,"['hand', 'manufacturers', 'zytel', 'double', 'nylon', 'wrist', 'point', 'solid', 'environments', 'blade', 'material', 'limited', 'reflective', 'indestructible', 'carbon', 'misuse', 'failure', 'rogers', 'modern', 'strapping', 'life', 'precision', 'spear', 'swords', 'traditional', 'belt', 'utility', 'manufacturing', 'tough', 'coverage', 'samurai', 'finish', 'knife', 'grip', 'crkt', 'hot', 'corrosion', 'defects', 'bare', 'ground', 'workmanship', 'everyday', 'attachments', 'contoured', 'shape', 'thumb', 'hold', 'gear', 'business.the', 'hrc', 'pack', 'inventors', 'custom', 'piece', 'complete', 'multipurpose', 'industrys', 'large', 'boot', 'environment', 'breakage', 'details', 'river', 'achievements', 'way', 'sting', 'placeclipped', 'final', 'knives', 'options', 'materials', 'lanyard', 'tool', 'handle', 'clip', 'edges', 'tactical', 'knifemaker.a', 'cutting', 'dual', 'a.g', 'ag', 'steel', 'gloved', 'website', 'defect', 'long.strap', 'hole', 'fixed', 'insert', 'carry', 'blank', 'russell', 'detents', 'black', 'coat', 'option', 'ordinary', 'ready', 'detail', 'defense', 'heft', 'balance', 'attitude', 'protection', 'non', 'sheath', 'additional', 'breaks', 'situation', 'ar', 'versatile', 'similar', 'neck', 'stainless', 'glass', 'lifetime', 'cordura', 'warranty', 'alloy', 'attention', 'powder', 'awards', 'columbia']"
Plano ProLatch StowAway Utility Boxes,['Plano ProLatch StowAway Utility Boxes are a staple among fishermen offshore inshore or freshwater Virtually every fishing boat will have some or all of their tackle neatly organized in Plano utility boxes and with good reason Theyre relatively inexpensive and ensure that your gear is protected secure and easily accessible on the water'],Plano Molding,B000E39T50,https://images-na.ssl-images-amazon.com/images/I/61LsbWONJKL._AC_SX569_.jpg,4.857142857142857,7.0,"['reason', 'utility', 'staple', 'stowaway', 'boxes', 'inshore', 'plano', 'accessible', 'water', 'secure', 'fishermen', 'inexpensive', 'boat', 'freshwater', 'tackle', 'fishing', 'good', 'prolatch', 'gear']"
"Fisher-Price Grow with Me 1,2,3 Roller Skates, Green","['Learning to skate is all about learning to balance! Fisher-Price Grow 2 Pro 1, 2, 3 Roller Skates help kids build coordination and balance in 3 learn-to-skate stages! Beginners who arent quite ready to roll start by skate-walking with one wheel locked. As confidence and ability increase, a quick and easy adjustment makes the wheels roll forward, but not back. And when kids are ready and steady on their skates, its time for freewheeling fun  forward and back! These comfy, padded skates are size-adjustable and theyre super easy to put on with hook-and-loop straps!', 'Quad-style 4-wheel roller skates make learning to skate as easy as 1, 2, 3. Wheels lock for Stage 1, so beginners can skate-walk on wheels that dont roll. As confidence, ability and balance increase, advance to Stage 2, where a quick and easy adjustment allows the wheels to roll forward, but not back. Then its on to Stage 3 for freewheeling fun, forward and back. Size adjustable to fit child shoe sizes 6-12.']",Fisher-Price,B00QCNSGLE,https://images-na.ssl-images-amazon.com/images/I/61cb2PJ3pbL._AC_SX466_.jpg,4.857142857142857,7.0,"['beginners', 'loop', 'skates', 'advance', 'kids', 'wheel', 'adjustment', 'time', 'roller', 'adjustable', 'easy', 'quad', 'hook', 'child', 'ready', 'style', 'padded', 'stages', 'start', 'balance', 'price', 'steady', 'fisher', 'skate', 'quick', 'shoe', 'green', 'fun', 'pro', 'comfy', 'stage', 'coordination', 'confidence', 'wheels', 'straps', 'learning', 'size', 'increase', 'sizes', 'walk', 'ability']"
"Nite IZE Flashflight LED Light Up Flying Disc, Glow in The Dark for Night Games","['This long-flying disc utilizes an ultra-bright L.E.D. fiber-optic array illumanting the entire disc from every angle for nighttime fun Long life, replaceable battery Non-']",Nite Ize,B0001WP22S,https://images-na.ssl-images-amazon.com/images/I/81Us%2B3no5uL._AC_SX425_.jpg,4.846153846153847,13.0,"['bright', 'games', 'long', 'battery', 'l.e.d', 'angle', 'replaceable', 'disc', 'night', 'ultra', 'nite', 'fun', 'non-', 'fiber', 'ize', 'dark', 'nighttime', 'flashflight', 'entire', 'life', 'light', 'array', 'optic']"
FIRM ABS Women's Perfomance Running Yoga Gym Workout Athletic Sport Shorts,"['These are the new and unique athletic shorts, which everybody loves.Manufactured by one of the most good sports Brand in China ""FIRM ABS"" these shorts quickly will become your favorite.UNIQUE HIGH QUALITY SYNTHESIS THAT ALLOWS YOUR SKIN TO BREATHE: This unique pair of exercising shorts is made of 70% cotton /18%Nylonand 12% spandex.This synthesis allows your body to breathe and protects you from the uncomfortable feeling of rubbing sticky skin. Its unique synthesis allows your skin to breathe and saves you from the unpleasant feeling of sweating. These amazing Women and Juniors Athletic Curves Trimming Hot Yoga Running Track Jogging Tight Sexy Shorts are available in a variety of unique color combinations for you to choose from. White/Black, Black/Pink, Blue/White, or Black/White and compliment your personal style.Use them for yoga, Pilates, dancing, skating, gym or anything else you want to do. Made of a perfect blend of cotton and polyester they will not shrink. Once you put them on you will not want to take them off.']",FIRM ABS,B016KT9OKG,,4.833333333333333,6.0,"['gym', 'polyester', 'pilates', 'cotton', 'sport', 'black', 'favorite.unique', 'perfomance', 'skin', 'unpleasant', 'feeling', 'amazing', 'dancing', 'new', 'sweating', 'sports', 'pink', 'blend', 'curves', 'spandex.this', 'track', 'white', 'china', 'blue', 'skating', 'personal', 'firm', 'perfect', 'variety', 'brand', 'athletic', 'uncomfortable', 'abs', 'sticky', 'unique', 'pair', 'body', 'hot', 'tight', 'sexy', 'running', 'high', 'color', 'yoga', 'workout', 'shorts', 'combinations', 'good', 'available', 'synthesis', 'quality', 'women', 'juniors']"
"Ilsa Heat Diffuser, Made in Italy from Cast Iron, Flame Guard for Simmering, 7-inches","['Ilsas Cast Iron Heat Diffuser reduces heat from burners on both electric and gas stovetops to distribute it evenly and eliminate hot spots in pans so foods wont scorch. It quickly creates a flat cooking surface to balance smaller pots, like butter warmers and espresso makers, and keeps pan handles from getting hot. Its perfect for simmering sauces and other foods slowly without them scorching or boiling over. Made in Italy from cast iron with a stainless steel handle, Ilsas Heat Diffuser absorbs and diffuses heat evenly for better energy efficiency. Durable and sturdy, its longer handle keeps hands safely away from heat and is easily removed for compact storage. Measures 7-inches in diameter. Wipe clean or hand wash in warm, soapy water and dry thoroughly.']",Ilsa,B000I1WO8C,https://images-na.ssl-images-amazon.com/images/I/81-hmNyhvUL._AC_SX466_.jpg,4.833333333333333,6.0,"['heat', 'foods', 'guard', 'energy', 'sturdy', 'pots', 'efficiency', 'warmers', 'measures', 'smaller', 'ilsa', 'flat', 'burners', 'storage', 'cooking', 'makers', 'flame', 'better', 'hands', 'ilsas', 'durable', 'compact', 'perfect', 'longer', 'wash', 'pan', 'espresso', 'italy', 'clean', 'surface', 'handle', 'gas', 'hot', 'handles', 'water', 'stovetops', 'diffuser', 'stainless', 'electric', 'spots', 'butter', 'sauces', 'diameter', 'steel', 'soapy', 'warm', 'pans', 'iron']"
Manduka PRO Yoga and Pilates Mat,"['An ultra-dense and spacious performance yoga mat that has unmatched comfort and cushioning. The PRO will never wear out, guaranteed. Standard: 7.5 lbs; 71"" x 26""; 6 mm thick Extra long: 9.5 lbs; 85"" x 26""; 6 mm thick']",Manduka,B0000DZFXZ,https://images-na.ssl-images-amazon.com/images/I/61pIU6kvh1L._AC_SX679_.jpg,4.8125,16.0,"['yoga', 'manduka', 'pilates', 'pro', 'lbs', 'spacious', 'unmatched', 'extra', 'cushioning', 'ultra', 'performance', 'mat', 'standard', 'thick', 'dense', 'mm', 'comfort']"
"Thermos Stainless King 16 Ounce Compact Bottle, Midnight Blue","['', ""The Thermos brand is well known as the quality and performance leader in insulated food and beverage products. The Stainless King series creates a new chapter in Thermos' storied history with a modern line that blends out newest technology with a dash of the past."", ""An ideal choice for people on the go, the Stainless King Vacuum Insulated Beverage Bottle is built to last and loaded with features to make for a more enjoyable drinking experience. Thermos vacuum insulation technology virtually eliminates temperature change within the beverage container by creating an airless space between two stainless steel walls. The result is an insulation layer that performs better than any other. A superior insulated container you can depend on to keep your beverages hotter, colder, fresher, longer.This beverage bottle keeps beverages hot for 12 and cold for 24 hours, making it a great choice for wherever life's adventures may take you."", 'Constructed with double wall stainless steel, this 16 ounce beverage bottle is virtually unbreakable, yet its sleek design is both eye-catching and functional. The specially designed twist and pour stopper lets you pour without having to remove the stopper completely. A simple twist is enough to allow liquids to flow out.', 'This beverage bottle comes equipped with its own built-in, insulated stainless steel serving cup, so there is no need to pack an additional cup.', 'Top of the line construction and rubber gaskets keep this bottle leak-proof and because of the double wall insulation, the stainless steel body stays cool to the touch with hot beverages and condensation-free with cold beverages.', 'In order to maximize the incredible insulation technology, it is recommended to either pre-chill or pre-heat the beverage bottle just prior to use. This can be accomplished by filling the beverage bottle with cold or hot tap water, attaching the lid and letting it rest for a few minutes. Before you are ready to use, simply empty the water and fill with your favorite beverage. Attaching the lid will further increase the thermal efficiency.', 'The Stainless King Vacuum Insulated Beverage Bottle is made of BPA-free materials.']",Thermos,B0017IHRNC,https://images-na.ssl-images-amazon.com/images/I/61cEqCsKVlL._AC_SX466_.jpg,4.807692307692308,26.0,"['eye', 'need', 'beverages', 'layer', 'longer.this', 'sleek', 'double', 'beverage', 'people', 'condensation', 'drinking', 'proof', 'enjoyable', 'leak', 'choice', 'twist', 'walls', 'modern', 'food', 'unbreakable', 'life', 'insulation', 'series', 'airless', 'efficiency', 'cup', 'insulated', 'gaskets', 'order', 'favorite', 'midnight', 'dash', 'pre', 'brand', 'pour', 'wall', 'storied', 'newest', 'hot', 'body', 'result', 'rubber', 'ounce', 'liquids', 'past', 'bpa', 'ideal', 'features', 'simple', 'cool', 'technology', 'bottle', 'history', 'new', 'construction', 'vacuum', 'leader', 'chapter', 'chill', 'materials', 'water', 'functional', 'adventures', 'line', 'steel', 'fresher', 'lid', 'quality', 'great', 'incredible', 'cold', 'ready', 'touch', 'space', 'hours', 'design', 'performance', 'better', 'container', 'free', 'blue', 'compact', 'minutes', 'experience', 'additional', 'thermal', 'products', 'superior', 'tap', 'change', 'stainless', 'colder', 'thermos', 'king', 'stopper', 'temperature']"
Jugs Pickleballs,"['Jugs Pickleball. Mostly Used for Indoor Play but players still love them for outdoor as well. These are slightly softer than the Dura Balls. The toughest polyball ever made, Safe for indoor or outdoor use, Uniform holes for maximum accuracy. Category: Pickleballs']",Jugs,B004VXSI1K,https://images-na.ssl-images-amazon.com/images/I/61lthgDCYsL._AC_SX355_.jpg,4.8,5.0,"['outdoor', 'balls', 'pickleballs', 'category', 'dura', 'use', 'polyball', 'toughest', 'softer', 'play', 'indoor', 'uniform', 'players', 'jugs', 'holes', 'safe', 'maximum', 'accuracy', 'pickleball']"
econscious 100% Organic Cotton Twill Adjustable Corps Hat,"['We are tee shirt connoisseurs who have come together in pursuit of a common purpose.....creating the perfect tee. Everything we do is guided by our unwavering commitment to creating quality, long lasting, sustainable apparel that is responsibly made. Our super soft, organic cotton jerseys, thoughtfully crafted fit, and nature-inspired color palette, embody all the elements that make a truly great tee. We have chosen organic for a reason. By choosing organic cotton as a fabric we are supporting organic farming practices that help reduce global warming, promote bio-diversity, create healthier working conditions, keep millions of pounds of chemicals out of the environment and does not depend on chemical pesticides, synthetic fertilizers, or genetically engineered ingredients. We see ourselves as global citizens who have an opportunity to create a positive impact on the people we do business with around the world. Weve made a point of getting to know the people who help make our goods and we hold these relationships in very high regard. econscious works with factories who share our commitment to manufacturing quality products and providing a safe and healthy working environment for their employees. We ensure the factories we work with adhere to wage, child labor, overtime, health, safety and environmental standards regulations. Factory visits throughout the year confirm compliance to our high standards for product quality and code of conduct.']",econscious,B0018MIW04,https://images-na.ssl-images-amazon.com/images/I/61amr3IHACS._AC_UX522_.jpg,4.8,10.0,"['chemical', 'impact', 'employees', 'compliance', 'adjustable', 'organic', 'nature', 'opportunity', 'synthetic', 'positive', 'people', 'point', 'sustainable', 'palette', 'conduct', 'fit', 'tee', 'fabric', 'goods', 'warming', 'factories', 'conditions', 'healthy', 'health', 'ingredients', 'reason', 'apparel', 'overtime', 'hat', 'chemicals', 'business', 'safety', 'shirt', 'color', 'regulations', 'labor', 'year', 'safe', 'common', 'standards', 'pounds', 'factory', 'pesticides', 'cotton', 'visits', 'child', 'regard', 'diversity', 'purpose', 'environment', 'product', 'perfect', 'lasting', 'working', 'high', 'econscious', 'twill', 'millions', 'bio', 'relationships', 'commitment', 'quality', 'great', 'elements', 'environmental', 'code', 'farming', 'jerseys', 'citizens', 'adhere', 'world', 'practices', 'pursuit', 'super', 'unwavering', 'fertilizers', 'products', 'connoisseurs', 'soft', 'healthier', 'global']"
"Titan Two-Sided Mylar Emergency Survival Space Blankets, 5-Pack | Designed for NASA's Apollo Program and Heat Retention | Perfect for Marathons, Emergency Kits, and Go-Bags. Free eBooks Included.","['', ""TITAN Survival and TITAN Paracord products are trusted by Military Forces and Outdoor Enthusiasts around the world. We're proud to be an American Veteran-Owned business, and all authentic TITAN products have a LIFETIME GUARANTEE. Our focus on Superior Quality means Superior Performance that you can count on when it matters."", 'Our 5-Pack of emergency thermal blankets, designed to be used as an emergency survival shelter. Perfect for hiking, camping, boating, hunting, and surviving in the cold outdoors. Excellent as liner of sleeping bag. The perfect preparedness item for your Emergency Kits, Go-Bags, and Bug-Out Bags.', '', '- Each emergency survival blanket is individually packed in its own zip-lock bag, with 5 individual units per larger zip-lock package. - Each advanced aluminized Mylar blanket is conductive, measures 52"" x 82"", is 12u thick, weighs 1.75 oz., is waterproof, and tear resistant. - Military green (OD) on one side is designed to blend into foliage, while the shiny silver side is perfect for reflecting heat back towards the user. - When wrapped properly, designed to reflect up to 90% of body heat back towards the user.', ""TRY TITAN TODAY! Remember...If you're unhappy with our products in any way, we'll completely refund your purchase. No questions asked.""]",Titan Paracord,B010MZ5RL4,"https://images-na.ssl-images-amazon.com/images/I/713ZQyKcdIL._AC_SY355_PIcountsize-5,TopRight,0,0_SH20_.jpg",4.8,5.0,"['heat', 'outdoor', 'camping', 'od', 'advanced', 'hunting', 'excellent', 'individual', 'tear', 'program', 'waterproof', 'forces', 'blanket', 'quality', 'enthusiasts', 'cold', 'item', 'units', 'apollo', 'hiking', 'world', 'resistant', 'space', 'survival', 'package', 'kits', '12u', 'user', 'mylar', 'way', 'boating', 'performance', 'free', 'thick', 'nasa', 'larger', 'oz', 'authentic', 'perfect', 'conductive', 'today', 'green', 'thermal', 'bags', 'shelter', 'emergency', 'retention', 'marathons', 'products', 'guarantee', 'superior', 'proud', 'liner', 'shiny', 'purchase', 'business', 'sided', 'bag', 'bug', 'body', 'unhappy', 'questions', 'paracord', 'zip', 'veteran', 'foliage', 'silver', 'lock', 'ebooks', 'focus', 'titan', 'lifetime', 'preparedness', 'blankets', 'military', 'american']"
Everlast 2X6 FOLDING MAT,"['The Everlast® Folding 2x6 exercise mat is a durable, thick mat that incorporates a foldable design for convenient storage and transportation. The non-absorbent shell is easy to clean for continued use, and sewn-on handles make carrying the mat to and from class a breeze.']",Everlast,B00005RCQS,https://images-na.ssl-images-amazon.com/images/I/61DBhGbj4IS._AC_SY550_.jpg,4.8,10.0,"['everlast', 'exercise', 'absorbent', 'shell', 'storage', 'convenient', 'design', 'class', 'transportation', 'breeze', 'mat', 'foldable', 'handles', 'easy', 'thick', 'use', 'durable', 'non']"
"CamelBak Chute Vacuum-Insulated Stainless Water Bottle, 40oz","[""With the 40 oz Chute vacuum, you can get a cold drink and a smooth pour, even in the backcountry. This vacuum-insulated bottle keeps liquids cold for 24 hours (even longer if you add ice), and hot for six. Plus, the cap snaps into the handle, so you can keep it out of the way as you pour. The sturdy, double-walled steel design keeps condensation from collecting on the sides of the bottle, and the powder-coat paint job adds some extra color. The narrow-mouthed opening also makes it easy to drink and pour without spilling, so you won't waste a single drop. After all, nobody wants to end a long, hard day with a lukewarm drink.""]",CamelBak,B015DJ9HMO,https://images-na.ssl-images-amazon.com/images/I/51XUEnEfN7L._AC_SY679_.jpg,4.8,10.0,"['lukewarm', 'sturdy', 'long', 'paint', 'sides', 'opening', 'easy', 'bottle', 'cold', 'double', 'coat', 'insulated', 'chute', 'camelbak', 'narrow', 'hours', 'design', 'condensation', 'way', 'hard', 'vacuum', 'smooth', 'oz', 'mouthed', 'pour', 'drink', 'backcountry', 'extra', 'handle', 'hot', 'cap', 'water', 'stainless', 'job', 'color', 'single', 'ice', 'liquids', 'steel', 'walled', 'powder', 'day', 'drop']"
BLACKHAWK! SERPA CQC Concealment Holster - Carbon Fiber Finish,"['', 'Why Us?', 'In 1990, a Navy SEAL was navigating a minefield when his pack failed. As his gear tumbled to the ground, he vowed that if he got out of there alive he would make gear the right way. Today this obsession with quality applies to everything we do. Were constantly researching, refining and perfecting every detail to provide gear that wont let you down. Because were not just making stuff. Were honoring a vow.', 'Additional Features:', 'The Blackhawk CF SERPA CQC Holster Right Glock 17/22/31 gives you the most advanced material available for a holster, with a tension-adjustable passive retention system that allows you to select the amount of retention on you gun.', 'The system uses a screw-adjustable detent that grabs the trigger guard of your pistol. The speed cut allows for fast draw and easy reholstering.', '-superior materials & durability', '-safety mechanism', '-fully adjustable', '-ease and comfort']",BLACKHAWK!,B000KORKHM,https://images-na.ssl-images-amazon.com/images/I/81a8hPj5UwL._AC_SX425_.jpg,4.8,10.0,"['system', 'concealment', 'guard', 'obsession', '-safety', 'navy', 'pack', 'advanced', 'features', 'adjustable', 'applies', 'trigger', 'draw', 'easy', 'holster', 'stuff', 'glock', 'detail', 'speed', 'mechanism', 'cf', 'alive', 'way', 'seal', 'material', 'reholstering', 'today', 'finish', 'refining', 'right', 'gun', 'durability', 'additional', 'retention', 'cut', 'materials', 'carbon', 'screw', 'blackhawk', 'fiber', 'passive', 'comfort', 'ground', 'cqc', '17/22/31', 'serpa', 'minefield', '-superior', 'vow', 'pistol', 'tension', 'available', 'detent', 'quality', '-fully', 'gear', 'fast']"
"Outland Firebowl 893 Deluxe Outdoor Portable Propane Gas Fire Pit with Cover & Carry Kit, 19-Inch Diameter 58,000 BTU","['Perfect for outdoor recreation, the Outland Firebowl Deluxe adds ambiance to any outdoor activity and offers the easy alternative to traditional labour intensive campfires. This 19"" diameter certified fire pit is safe to use during most campfire bans, you can bring the warmth and experience of a cozy campfire with you anywhere outdoors. Our 58,000 BTU fire bowls are constructed from high quality steel with a protective powder coating and enamel finish for long lasting durability. Features of the Outland Firebowl Deluxe include stainless steel burner & fasteners, chrome knob with rubber comfort-grip, and a 1 year Manufacturer’s Limited Warranty on all products. Outland Living is committed to consumer safety and satisfaction; all of our propane fire pits are CSA approved. Selecting a fire pit with an accredited certification ensures not only your safety has been considered but also the design and manufacturing standards have been approved through independent expert testing. In most instances burning a propane fire pit without CSA or UL certification during a burn ban is prohibited. Sit back and relax knowing that your Outland Firebowl Deluxe accurately performs at the 58,000 BTU output advertised while exceeding safety standards. The Outland Firebowl Deluxe uses a standard 20 lb (5 gallon) propane tank (not included) and burns clean and smokeless, giving off enough heat to enjoy with family and friends anywhere outdoors. NEW CSA approved Natural Gas Conversion Kit 780 and Outland Carry Bag 760 now available separately!']",Outland Living,B00KY4S388,https://images-na.ssl-images-amazon.com/images/I/712jRne%2Bn9L._AC_SY355_.jpg,4.8,5.0,"['heat', 'fasteners', 'instances', 'propane', 'easy', 'kit', 'ban', 'manufacturer', 'limited', 'labour', 'tank', 'clean', 'bag', 'comfort', 'testing', 'standard', 'smokeless', 'gallon', 'conversion', 'consumer', 'activity', 'traditional', 'fire', 'campfire', 'manufacturing', 'campfires', 'csa', 'accredited', 'burner', 'enamel', 'outland', 'pit', 'family', 'ambiance', 'cover', 'btu', 'finish', 'deluxe', 'lb', 'grip', 'safety', 'output', 'intensive', 'portable', 'bans', 'pits', 'recreation', 'chrome', 'rubber', 'year', 'safe', 'burn', 'standards', 'bowls', 'firebowl', 'features', 'coating', 'burns', 'alternative', 'new', 'perfect', 'lasting', 'cozy', 'friends', 'high', 'protective', 'knob', 'available', 'steel', 'satisfaction', 'quality', 'outdoor', 'long', 'expert', 'warmth', 'design', 'durability', 'experience', 'certification', 'products', 'gas', 'stainless', 'living', 'independent', 'ul', 'warranty', 'diameter', 'powder', 'natural']"
"Coleman 24-Piece Enamel Dinnerware Set, Red","['Serve up your favorite foods around the campfire or portable stove with the Coleman 24-Piece Enamel Dinnerware Set. Made of double-fired enamel and featuring a timeless red speckled design, this outdoor dinnerware set offers classic style and durability and is dishwasher safe for easy cleaning. This 24-piece set includes four 10-inch dinner plates, four 12-ounce coffee mugs with handles, and four 6-inch bowls, making it a great choice for family meals at picnics, BBQs, and campsites. It also includes a silverware kit with four plastic-handled forks, spoons, and knives stored in a convenient roll-up pouch for easy organization and storage.', ""Ideal for camping, picnicking, and even backyard use, this set of Coleman speckled dinnerware includes everything you need to eat a meal under the stars. The 24-piece set is outfitted with four 10-inch dinner plates, four 10-ounce mugs, and four 6-inch bowls, giving you and three co-campers enough containers for a main course, a side salad, and an after-dinner hot chocolate. In addition, the set comes with four knives, four spoons, and four forks, so you don't need to rely on plastic silverware when eating. Best of all, the set is durable and dishwasher-safe, with a red-speckled enamel surface that holds up to heavy use. The silverware also includes a compact carrying case to keep the cutlery bunched together."", 'About Coleman The Coleman Company has been creating and innovating products for recreational outdoor use since W.C. Coleman started selling gasoline-powered lanterns in 1900. Inventor of the hugely popular fold-up camp stove, Coleman developed a plastic liner for his galvanized steel coolers in 1957--the birth of the modern cooler--and the company has been improving their utility and design ever since. The array of products that bear the Coleman name now includes just about everything you might need to work or play outdoors, from tents and sleeping bags to boats, backpacks, and furniture.', '']",Coleman,B0009PUR86,https://images-na.ssl-images-amazon.com/images/I/81lY8qX9C%2BL._AC_SY355_.jpg,4.8,5.0,"['camping', 'stars', 'easy', 'use', 'campsites', 'cooler', 'inventor', 'kit', 'bbqs', 'meal', 'plastic', 'picnicking', 'plates', 'surface', 'choice', 'pouch', 'lanterns', 'modern', 'case', 'array', 'cutlery', 'chocolate', 'foods', 'stove', 'campfire', 'utility', 'speckled', 'silverware', 'style', 'best', 'tents', 'enamel', 'storage', 'favorite', 'family', 'durable', 'coleman', 'bags', 'backyard', 'boats', 'hot', 'red', 'spoons', 'portable', 'backpacks', 'furniture', 'classic', 'course', 'safe', 'picnics', 'bowls', 'ideal', 'main', 'heavy', 'galvanized', 'set', 'dishwasher', 'coffee', 'forks', 'knives', 'company', 'liner', 'co', 'dinnerware', 'handles', 'dinner', 'carrying', 'organization', 'steel', 'salad', 'great', 'outdoor', 'meals', 'camp', 'mugs', 'containers', 'recreational', '-the', 'design', 'compact', 'campers', 'durability', 'popular', 'birth', 'cleaning', 'products', 'coolers', 'addition', 'roll', 'w.c', 'gasoline', 'convenient', 'timeless']"
CamelBak 2016 Hydrobak Hydration Pack,['When all you want is water. Our most minimalist bike pack holds a 1.5L Antidote reservoir in a narrow profile that maximizes your range of motion. Super lightweight with one small front pocket and reflective strip for early morning and evening safety.'],CamelBak,B00EPGSKKW,https://images-na.ssl-images-amazon.com/images/I/71hdJ7u2BwL._AC_SX522_.jpg,4.8,5.0,"['profile', 'bike', '1.5l', 'pack', 'small', 'motion', 'morning', 'camelbak', 'reservoir', 'narrow', 'lightweight', 'pocket', 'strip', 'antidote', 'reflective', 'evening', 'hydrobak', 'minimalist', 'safety', 'water', 'hydration', 'early', 'range']"
"Ally Padded Mountain Bike Shorts, Mens MTB Shorts, Baggy Cycling Shorts with Removable Padding Underwear Liner, Water Repellent & 7 Pockets","['', 'Product Specifications:  Shorts material: 92% Polyester, 6% Spandex and 2% PVCShorts color: BlackPad material: Silica gel & spongeSize: M, L, XL, XXL (optional)Package weight: 0.55lb', '', 'Packing List:1 * Padded Underwear 1 * Waterproof MTB Shorts', '', 'Product Features:1. ""Lightweight""---- soft and light-weight material, 85% polyamide and 15% lycra.2. ""Loose fit design""---- providing extremely comfortable for your cycling, mountain climbing and other outdoor sports.3. ""Water Repellent"" ---- offers vital protection during a downpour or when riding in cold weather.4. ""Heaps of Pockets""---- sdequate zippered pockets on the pants for ease and safety of carrying personal stuff when cycling.5. ""Fashion look""---provides dual purpose that you won\'t have to change from tight cycling shorts into casual clothes when going somewhere else after riding or climbing.', '', 'Cleaning tips:Do Not Iron or Bleach. Machine washable. Max. temperature is 86 (30).', '', 'Company Introduction:ALLY is dedicated to provide top quality products and best service to the customers all around the world. ALLY believes love never fails, because ""Love suffers long and is kind; love does not envy; love does not parade itself, is not puffed up""--from Bible. ALLY sincerely will always stand 100% behind our products and never turn back our customers. You can always contact us at any time if there is any need. ALLY, your best choice!']",Ally,B01BKOOC5S,https://images-na.ssl-images-amazon.com/images/I/61M7zTDh9JL._AC_UX342_.jpg,4.8,5.0,"['need', 'gel', 'pockets""----', 'introduction', 'pvcshorts', 'material', 'removable', 'l', 'personal', 'comfortable', 'tips', 'choice', 'baggy', 'mountain', 'up""--from', 'fit', 'bleach', 'optional)package', 'sports.3', 'machine', 'light', 'heaps', 'downpour', 'bike', 'weather.4', 'washable', 'specifications', 'spongesize', 'best', 'padded', 'underwear', 'repellent', 'lb', 'safety', 'tight', 'color', 'mtb', 'polyester', 'm', 'mens', 'kind', 'stuff', 'ally', 'purpose', 'lycra.2', 'cycling.5', 'cycling', 'sdequate', 'product', 'company', 'fashion', 'liner', 'xxl', 'bible', 'look""---provides', 'xl', 'water', 'climbing', 'polyamide', 'features:1', 'shorts', 'loose', 'dual', 'customers', 'quality', 'vital', 'outdoor', 'max', 'design""----', 'casual', 'time', 'padding', 'cold', 'silica', 'love', 'world', 'spandex', 'weight', 'pockets', 'protection', 'list:1', 'clothes', 'service', 'pants', 'waterproof', 'products', 'soft', 'ease', 'temperature', 'blackpad']"
