title,description,brand,asin,image,rating,nReviews,keywords
"Silhouette Shooting Targets | High-Visibility Orange | Maximum Downrange Visibility | Bright and Colorful | 150 Repair Stickers | Multi-Zone | Sturdy | Size 18""X12""","['', ""EasyShot Targets offers the HIGHEST quality targets at the LOWEST possible price. Afterall, we're an Amazon Registered Brand."", 'Easily see your shots land with these FLUORESCENT ORANGE high-visibility shooting range targets!', 'The high-contrast orange color lets you EASILY see your shots land for immediate visual feedback. EasyShot Targets allow you to spot bullet holes easier for higher scores and tighter groups.', 'Our silhouette targets were designed for EXCELLENT VISIBILITY using ALL caliber guns.', 'Attach these PREMIUM 18"" x 12"" paper shooting targets to nearly any surface.', 'BEST QUALITY GUARANTEE. We have tens of thousands of happy customers, Worldwide! The ultimate firearms targets at the lowest price! Proudly made by ""EasyShot Targets"".', 'Works perfectly for pistols, rifles, airsoft, BB, pellet guns and even shotguns.', 'Prompt and secure shipping is GUARANTEED.', ""Buy today, because you will receive a 100% Money-Back Guarantee. If you're not satisfied with your silhouette targets for any reason, return them for a full refund. No questions asked."", 'Click ""Add to Cart"" or ""Buy Now with 1-Click"", because we may be increasing our pricing soon.']",EasyShot Targets,B01CDKUW7K,"['https://images-na.ssl-images-amazon.com/images/I/51tXsnHNOnL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51iswAfvfBL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51mzDQOqcsL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51NYSArc8AL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61BlXt8UQdL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/517w4HPna6L._SS40_.jpg']",4.75,4.0,"['visibility', 'tighter', 'guarantee', 'visual', 'happy', 'higher', 'shotguns', 'bright', 'colorful', 'quality', 'price', 'range', 'contrast', 'silhouette', 'highest', 'brand', 'bullet', 'questions', 'groups', 'ultimate', 'high', 'feedback', 'scores', 'customers', 'color', 'guns', 'refund', 'satisfied', 'immediate', 'premium', 'best', 'bb', 'stickers', 'money', 'pricing', 'shooting', 'easyshot', 'size', 'holes', 'lowest', 'zone', 'shots', 'excellent', 'multi', 'land', 'fluorescent', 'tens', 'shipping', 'paper', 'rifles', 'easier', 'amazon', 'airsoft', 'thousands', 'pellet', 'pistols', 'caliber', 'today', 'possible', 'downrange', 'repair', 'orange', 'sturdy', 'firearms', 'prompt', 'targets', 'maximum', 'surface', 'reason', 'secure']"
Champion Sports Wooden Ring Toss Set,"['', 'Designed for all-ages and fun, the solid wood Champion Sports Classic Ring Toss Set will bring some friendly competition to your backyard, camping trip or tailgate party. The classic game of ring toss helps youngsters improve their hand-eye coordination, precision and accuracy in a simple two-player game. Score-keeping is easy using the labelled base, and 5 easy to grip rope rings.']",Champion Sports,B000PTZEYS,"['https://images-na.ssl-images-amazon.com/images/I/514jytVFaAL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51Kfr9XtIzL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51B8ZqblvML._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/5113bybeAiL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61Tl4TZeS5L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61tP%2BOnca9L._SS40_.jpg']",4.75,4.0,"['easy', 'friendly', 'party', 'wood', 'ring', 'ages', 'accuracy', 'wooden', 'player', 'precision', 'eye', 'game', 'champion', 'score', 'rings', 'classic', 'backyard', 'camping', 'keeping', 'trip', 'rope', 'youngsters', 'base', 'hand', 'fun', 'toss', 'solid', 'set', 'coordination', 'simple', 'sports', 'competition', 'tailgate']"
Ringside Apex Boxing Kickboxing Muay Thai Training Gloves Gel Sparring Punching Bag Mitts,"['Fight your way to the top with Ringside?s Apex Boxing Gloves. Boxing is the undisputed champion of the all-inclusive, comprehensive fitness workout and these durable synthetic gloves will help you push your body every time you put them on.  A tapered, wrap-around closure provides secure wrist support, while the hook & loop closure allows you to take them on and off in seconds - getting you to that boxing cardio workout faster. The Ringside Apex Bag Glove is the perfect boxing glove for bag work, boxing fitness workouts, and shadow boxing--pick your favorite color today!&nbspIMF TechnologyA ventilated palm and thumb keep the hands dry and comfortable during your workoutMultiple colors to match your styleNeed a larger hand compartment? Check out the Ringside Apex Flash Sparring Gloves (FTG2)', '']",RINGSIDE,B00ET8HN0O,"['https://images-na.ssl-images-amazon.com/images/I/517Im0l7V0L._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51%2BtNYJVAJL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51v5I0K-E%2BL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51dA3yImH1L._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51NtkV9wopL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51wYhpvsCxL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51YgCR%2B3b2L._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51ZtGku7YkL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51sG2IHbAAL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51p7SpxdLPL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51bTNaNfhCL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51cfu09Fl6L._SS36_.jpg']",4.75,4.0,"['hands', 'ringside', 'way', 'styleneed', 'durable', 'seconds', 'thai', 'workouts', 'dry', 'sparring', 'time', 'muay', 'colors', 'shadow', 'color', 'synthetic', 'work', 'comfortable', 'tapered', 'cardio', 'bag', 'perfect', 'champion', 'flash', 'workoutmultiple', 'gloves', 'glove', 'technologya', 'favorite', 'workout', 'training', 'gel', 'larger', 'thumb', 'boxing', 'wrist', 'comprehensive', 'loop', 'ringside?s', 'hand', 'compartment', 'body', 'support', 'fitness', 'today!&nbspimf', 'kickboxing', 'mitts', 'punching', 'apex', 'closure', 'inclusive', 'hook', 'undisputed', 'palm', 'secure']"
Xtreme Bright Illumilock Blade Bike U-Lock (Inside 16cm x 7cm) Bicycle Headlight & Tail light Combination All-in-One,"['Buying lights and a lock for your bike is now a thing of the past with our patent pending bicycle light system & U lock all-in one combination technology. No need to spend out on lights and then a lock as well, when you can save money and have the convenience of the XTREME BRIGHT ILLUMILOCK BLADE BIKE LOCK AND LIGHT system.  Perfect for any cyclist - fits all bikes and is lightweight, quick and easy to use. Cool looking front and rear lights when you are riding so that you can see and more importantly be seen and when they are fitted together they form a super strong and tough U-lock.  Not only is the XTREME BRIGHT ILLUMILOCK BLADE BIKE LOCK AND LIGHT system easy to fit, requiring no tools, the front light emits 300 lumens of bright light and the tail light has multiple settings to suit your requirements. When used as a lock, you can enjoy complete peace of mind because it is made from military grade steel & components, it is pick & drill resistant as well as shock resistant and waterproof - an ultra tough & durable bike lock.']",Xtreme Bright,B00P1OG4ZA,"['https://images-na.ssl-images-amazon.com/images/I/51j3l1R6zmL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61z-E22itKL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51ujUPKRKYL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51K6%2BZ8NisL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61gOyqy7%2BHL._SS40_.jpg']",4.75,4.0,"['components', 'bike', 'combination', 'bicycle', 'easy', 'durable', 'bright', 'lock', 'settings', 'light', 'tail', 'technology', 'tough', 'peace', 'past', 'tools', 'strong', 'ultra', 'patent', 'xtreme', 'bikes', 'thing', 'u', 'money', 'cm', 'cool', 'lightweight', 'shock', 'waterproof', 'multiple', 'complete', 'perfect', 'steel', 'quick', 'lumens', 'illumilock', 'mind', 'lights', 'blade', 'convenience', 'drill', 'system', 'headlight', 'grade', 'resistant', 'need', 'rear', 'buying', 'military', 'pick', 'requirements', 'cyclist']"
CaliCase Extra Large Waterproof Floating Case,"['3 reasons why you should buy a CaliCase?   #1 PROTECTION - We use the highest quality available materials which includes 2 layers of PVC plastic, our competitors use just 1. Big difference!   LIFETIME WARRANTY - No questions asked, because we believe in our product!   WE FLOAT! - Take your case underwater with the peace of mind of knowing your case wont sink to the bottom if it slips from your hand. The added foam insert will help your case float to the top of the water.   Available in 4 great colors: Black, White, Blue, Pink  Compatible with smartphones up to 6.5 inch diagonal in size, including: Apple iPhone 6S , 6 , 6+ Plus Samsung Galaxy S4 , S5 , S6 Edge, Galaxy Note 2 , 3 , 4 , 5 HTC One M8 , M9 LG G2 , G3 , G4, Motorola Moto X Pro, Moto X (2014) (2015) Moto G (2015) , Moto X Play , Moto X Pure , DROID Turbo Nokia Lumia , 1320 , 1520  LG G Flex, LG G Flex 3, LG G Pro 3 ZTE Grand X Max+, Olympia, Nubia X6 , X8, Grand Memo II Alcatel OneTouch Pop Mega, Hero 2, Hero 2C, Hero 2+ Huawei P8 Max, Ascend Mate 2, 3 , 7 , 8, GX1 Sony Xperia Z Ultra, Xperia Z3X, Xperia T2 Ultra  Samsung Galaxy Mega 6.3, Galaxy Mega 2 LTE Asus ZenFone 2 , 6, FonePad Note FHD 6, FonePad 7 , 8  Comes with: (1) Waterproof case (1) Lanyard (1) Carabiner (1) Microfiber Cloth']",CaliCase,B011HNNZ6E,"['https://images-na.ssl-images-amazon.com/images/I/51hTq5oKCyL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41IVruKsK3L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51XM93eHXlL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51wWkyfZL4L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/514r7IDIqXL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61F-N78YKtL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41T6t%2BAjlzL._SS36_.jpg']",4.75,4.0,"['x6', 'onetouch', 'g2', 'fhd', 's4', 'protection', 'cloth', 'quality', 'smartphones', 'x8', 'great', 'ultra', 'pro', 'waterproof', 'z', 'huawei', 'zenfone', 'p8', 'zte', 'mind', 'sony', 'moto', 'hand', 'z3x', 'warranty', 'large', 'diagonal', 'galaxy', 'black', 'nubia', 'lanyard', 'case', 'lifetime', 'xperia', 'asus', 'fonepad', 'carabiner', 'compatible', 'nokia', 'apple', 'edge', 'product', 'blue', 'm9', 'htc', 'materials', 'big', 'plastic', 'underwater', 'grand', 's6', 'olympia', 'pop', 'lumia', 'max+', 'hero', 'gx1', 'highest', 'g4', 'questions', 'x', 'peace', 'inch', 'water', 'difference', 'layers', 'competitors', 'size', 'white', 't2', 'iphone', 'microfiber', 'max', 'insert', 'mate', 'flex', 'available', 'pink', 'pvc', 'colors', 'pure', 'samsung', 'mega', 'lg', 'memo', 'calicase', 'reasons', 'g3', 'lte', 'turbo', 'motorola', 'foam', 's5', 'alcatel', 'extra', 'droid', 'g', 'play', 'm8', '6s', 'note']"
Old Timer 152OT Sharpfinger 7.1in Stainless Steel Full Tang Fixed Blade Knife with 3.3in Clip Point Skinner Blade and Sawcut Handle for Outdoor Hunting Camping and Everyday Carry,"['Old Timer is a trustworthy knife to have when in the backwoods or around the house. With several size and tool options available, you can rest easy knowing that Old Timer will have the knife you can rely on for any situation.']",Old Timer,B000IE3ZKA,"['https://images-na.ssl-images-amazon.com/images/I/51xL9xXAySL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51gxV9IF4JL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51RTjZG1TJL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51IUsJw4%2B6L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41pyIPXl59L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31J8Tj-p9oL._SS36_.jpg']",4.75,4.0,"['tang', 'old', 'outdoor', 'easy', 'timer', 'situation', 'sharpfinger', 'tool', 'backwoods', 'skinner', 'options', 'point', 'steel', 'clip', 'handle', 'size', 'trustworthy', 'camping', 'house', 'stainless', 'everyday', 'knife', 'blade', 'sawcut', 'available', 'hunting']"
Pearl iZUMi Men's Quest Long Sleeve Jersey,"['Set-in sleeves, elasticized waist. Three elasticized rear pockets, semi form fit. Content: Main: 100% Polyester Back panel/pocket: 80% Polyester/20% Lycra.']",Pearl iZUMi,B0011DQ216,['https://images-na.ssl-images-amazon.com/images/I/41A85uaxzcL._SS40_.jpg'],4.75,4.0,"['long', 'fit', 'polyester', 'izumi', 'form', 'pearl', 'elasticized', 'content', 'pocket', 'semi', 'main', 'jersey', 'sleeves', 'pockets', 'quest', 'lycra', 'waist', 'men', 'rear', 'sleeve', 'panel', 'polyester/20']"
McNett Tactical Camo Form Protective Camouflage Wrap,"['# 2"" WIDE X 144"" LONG\n# MADE IN THE U.S.A.\n# REMOVEABLE & RE-USABLE SELF CLING WRAP\n# DOES NOT STICK TO GEAR OR WEAPONS & DOES NOT LEAVE ANY RESIDUE\n# INSTANTLY CAMOUFLAGES ITEMS, QUIETS CLATTER, & GREAT FOR WRAPPING ITEMS TOO HOT OR TOO COLD TO THE TOUCH.\n# IDEAL FOR WEAPONS, SCOPES, BINOCULARS, FLASHLIGHTS, KNIFE HANDLES & SHEATHS, AMMO CLIPS, CANTEENS & MORE.\n# SUPERIOR MEDICAL SUPPORT & COMPRESSION BANDAGE']",McNett Tactical,B000H0U8P0,"['https://images-na.ssl-images-amazon.com/images/I/51p1gSP%2BdJL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/414wmWuJIeL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61WNgD4jQRL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51dgZttaRGL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51jPyVzIw9L._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51C5KgL%2BbyL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/518H%2BccML5L._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51ytNWkceaL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51STiW3HeaL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/512ps2rpNKL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51yPAvvuVRL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51Xrifq1SaL._SS36_.jpg']",4.75,4.0,"['residue', 'items', 'mcnett', 'flashlights', 'camouflage', 'binoculars', 'ammo', 'clatter', 'canteens', 'gear', 'sheaths', 'x', 'compression', 'wide', 'great', 'self', 'clips', 'usable', 'protective', 'camo', 'wrap', 'ideal', 'handles', 'superior', 'hot', 'bandage', 'tactical', 'u.s.a', 'knife', 'medical', 'support', 'removeable', 'weapons', 'cold', 'touch', 'scopes']"
"Bean Products Yoga Mat Bags from A Multitude of Colors in Cotton, Organic Cotton or Hemp - 2 Sizes - Choose Large for Standard Mats or Extra Large for Oversize or More Room for Accessories","['Our extra large,durable and stylish Yoga Mat bag will hold even extra thick yoga mats and other tools such as towel,block,and water bottle. Our Bean Yoga,Yoga Mat bag has a sturdy zipper running its full length making it effortless to put your mat into the bag which cannot be said of the standard tube designed bag that sticks to the mat as you attempt to put it into the tiny opening. This colorful cotton mat bags come in 20 delicious colors featuring an outside zipper pocket for all your small essentials and a large carrying shoulder strap. Made from sturdy 10oz. 100% cotton duck fabric. 7"" Diameter x 27"" Length x 11"" Width. Hand crafted in the U.S.A.']",Bean Products,B003ISZ12S,"['https://images-na.ssl-images-amazon.com/images/I/41VRnFWr1QL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bRlc0gneL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41X2mzRFJ8L._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/316SC0kuoYL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41N2ACfwa5L._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41hmmDoFQEL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31r1yyt7rHL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31eyKVagsWL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41pUGIIV4DL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bBNe7IzCL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/412G6iD9gtL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41JpPNIopdL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ACE4askBL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41SsBT3twBL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/412cKQZ8tdL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31WzNpAWKCL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41dhjueRiiL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41oQPZU4YYL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31HJ9-yTaLL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/419s5oKmtPL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31cxrBNJwcL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31q-gUo5UNL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31cUukIbDQL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31KNof1IGlL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41YzZB3p6DL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/314LCToW8rL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41N2ACfwa5L._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41obA8-qzTL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41JepJKii%2BL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/413WpTR7Y4L._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Fsp7NqGNL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41AuCuMlJxL._SS36_.jpg']",4.75,4.0,"['durable', 'mat', 'colorful', 'yoga', 'opening', 'products', 'organic', 'duck', 'zipper', 'bags', 'sizes', 'tools', 'pocket', 'fabric', 'water', 'oversize', 'length', 'thick', 'tiny', 'outside', 'bag', 'tube', 'essentials', 'diameter', 'shoulder', 'effortless', 'block', 'accessories', 'u.s.a', 'standard', 'cotton', 'small', 'bottle', 'multitude', 'hand', 'extra', 'towel', 'mats', 'room', 'hemp', 'strap', 'delicious', 'width', 'sturdy', 'large', 'oz', 'bean', 'stylish', 'colors']"
"MTech USA MT-086 Series Fixed Blade Hunting Knife, Straight Edge Blade, Black Handle, 12-1/4-Inch Overall","['The MTech USA Fixed Blade Hunting Knife (model MT-086) features a straight edge blade and a 12-1/4-inch overall length. The ABS handle features wing walk inserts which provide a superior grip in even the wettest of conditions. Ideal for camping expeditions and survival training, this MTech USA knife features a 7-inch stainless steel blade. The handle also has a glass breaker on the end making this knife useful in any rescue situation. This knife comes complete with a black nylon sheath for easy and safe carry. MTech USA offers a diversified lineup of tactical folding knives, fixed blade knives, archery products, and security items -- all at competitive prices.']",MTECH USA,B003U7SC6O,"['https://images-na.ssl-images-amazon.com/images/I/41RV3aZCrGL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51z6tZfHVhL._SS40_.jpg']",4.75,8.0,"['knives', 'items', 'lineup', 'inserts', 'easy', 'diversified', 'walk', 'prices', 'carry', 'situation', 'wettest', 'expeditions', 'products', 'folding', 'abs', 'archery', 'security', 'usa', 'length', 'breaker', 'sheath', 'complete', 'ideal', 'steel', 'edge', 'handle', 'superior', 'nylon', 'conditions', 'survival', 'camping', 'tactical', 'overall', 'features', 'glass', 'training', 'stainless', 'knife', 'blade', 'grip', 'useful', 'safe', 'rescue', 'wing', 'model', 'series', 'mt-086', 'mtech', 'competitive', 'straight', 'end', 'black', 'hunting']"
Speedo Women's Vanquisher 2.0 Mirrored Goggles,['Exceptional peripheral vision. Two-tone silicone double headstrap and adjustable ergonomic clip. Soft silicone eye seals. UV protection and Anti-fog. Three interchangeable nose pieces. Latex-free. 100% PVC-free. Imported.'],Speedo,B011PM92WS,"['https://images-na.ssl-images-amazon.com/images/I/513mcrTwi-L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61uXNekBAUL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/610Od2aROhL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/618cMD3NMoL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61svrrgsbtL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61pZn7OyEOL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ebU%2Bygm3L._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41dnIzvXVaL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41uQ9l9Jb7L._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ax9Nklk%2BL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41HziCAnszL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41X--Z9wYfL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41PVYmWzMfL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/411sWY0sTZL._SS36_.jpg']",4.75,4.0,"['women', 'tone', 'protection', 'exceptional', 'double', 'fog', 'interchangeable', 'anti', 'soft', 'silicone', 'nose', 'seals', 'eye', 'clip', 'ergonomic', 'speedo', 'latex', 'adjustable', 'headstrap', 'vanquisher', 'goggles', 'free', 'pieces', 'vision', 'uv', 'peripheral', 'pvc']"
"The Lord of the Rings: Anduril, sword of King Elessar","['With over 100 million copies sold in over 40 languages, millions have grown up with The Lord of the Rings, the classic epic tale considered by millions to be the greatest fantasy-adventure story ever told. J.R.R. Tolkiens phenomenal epic trilogy chronicles the struggle between good and evil for possession of a magical ring. The book trilogy, named the most popular book of the 20th Century, has been presented in a series of feature films from New Line Cinema. Solid metal cross guard and pommel, antique silver plated finish. 24-K gold plated fittings. Genuine leather-wrapped grip. 420 stainless steel blade. Authentic runes deep-etched on both sides of the false-edged blade. Wood display plaque. Certificate of authenticity. 52 7/8"" overall. 40 5/8"" blade.']",United Cutlery,B00152O9U4,"['https://images-na.ssl-images-amazon.com/images/I/311r1sdUfcL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/517wUr-j76L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51TAx9LJOqL._SS40_.jpg']",4.75,4.0,"['guard', 'evil', 'feature', 'greatest', 'pommel', 'copies', 'runes', 'plaque', 'tolkiens', 'metal', 'genuine', 'elessar', 'wood', 'fittings', 'story', 'popular', 'silver', 'anduril', 'magical', 'phenomenal', 'films', 'ring', 'fantasy', 'sides', 'good', 'languages', 'certificate', 'j.r.r', 'steel', 'epic', '20th', 'rings', 'gold', 'millions', 'classic', 'struggle', 'cross', 'leather', 'overall', 'sword', 'book', 'tale', 'line', 'trilogy', 'cinema', 'new', 'stainless', 'grip', 'blade', 'antique', 'king', 'series', 'authenticity', 'lord', 'adventure', 'solid', 'authentic', 'possession', 'etched', 'edged', 'display', 'century', 'finish']"
"5.11 RUSH MOAB 10 Tactical Sling Bag Shoulder Pack Military Backpack, Style 56964",['The MOAB 10 is part of the RUSH series of premium quality gear packs from 5.11 Tactical that gives you plenty of room for gear and accessories while offering extensive modular storage expandability that allows you to determine how your kit should be organized. Main Compartment:18.25 H x 9 L x 5.25 D main compartment; Front Compartment:12.5 x 8 x 2; Shoulder Strap Pocket:5 x 3.5 x 1.75; Liter Hydration Pocket:9.5 x 9 1 liter hydration pocket.'],5.11,B004D1SMES,"['https://images-na.ssl-images-amazon.com/images/I/61nTnLY58HL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61pWNRLdiHL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61m0qShR1oL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61xmBKzDHNL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61RPEq%2BzavL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41cWjzvpwEL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41vh8Q3SCaL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41I0MF5KlYL._SS36_.jpg']",4.75,8.0,"['pocket:5', 'l', 'pocket:9.5', 'extensive', 'd', 'quality', 'sling', 'moab', 'hydration', 'kit', 'packs', 'gear', 'storage', 'x', 'pocket', 'compartment:18.25', 'backpack', 'premium', 'expandability', 'plenty', 'bag', 'main', 'shoulder', 'rush', 'tactical', 'accessories', 'h', 'modular', 'series', 'style', 'room', 'strap', 'military', 'liter', 'compartment']"
