title,image,brand,asin,description,rating,nReviews,keywords
"Michel Design Works Oversized Triple Milled Bath Soap Bar, Avocado, Large, 8.7 Ounce",https://images-na.ssl-images-amazon.com/images/I/517zE-vKVhL._SY450_.jpg,Michel Design Works,B0124H25UO,"['This substantial 8.7-ounce bath bar contains only the finest ingredients - pure vegetable palm oil, glycerin, and rich, moisturizing shea butter. Handmade in Sussex, England, these bars are triple-milled to produce a completely uniform, long-lasting soap. Imbued with carefully chosen Michel Design Works fragrances, every bath will be a luxurious one. Michel Design Works was created by Bruce & Deborah Michel in the early 1980s. The first product was an elaborate memory book called Our Country Diary. Still a favorite today, it is filled with vintage artwork, quirky quotes, notable dates and plenty of room to record all the events of the year. Our Country Diary will become a beautiful record of your family life. When they first created their signature elephant logo, it signified a remembrance of all things special. Although Michel Design Works has greatly expanded into bath & body, home fragrance and decor, when Bruce & Deborah remember and celebrate all of their wonderful customers and the companys history, it is even more fitting today! Whether you are a new or a long-time friend, we welcome you to enjoy the art, lather up with our English soaps, set an elegant table with napkins, candles, plates, and serveware, and end your day with wonderfully fragrant n bubble bath.']",4.672413793103448,58.0,"['art', 'vegetable', '1980s', 'bar', 'day', 'plenty', 'luxurious', 'ounce', 'wonderful', 'quirky', 'life', 'deborah', 'elegant', 'elaborate', 'pure', 'long', 'time', 'glycerin', 'new', 'serveware', 'fragrances', 'record', 'memory', 'signature', 'home', 'large', 'napkins', 'uniform', 'beautiful', 'milled', 'quotes', 'dates', 'notable', 'soaps', 'companys', 'special', 'soap', 'diary', 'decor', 'palm', 'book', 'oil', 'room', 'country', 'logo', 'handmade', 'english', 'family', 'michel', 'england', 'sussex', 'finest', 'avocado', 'artwork', 'events', 'ingredients', 'early', 'bars', 'favorite', 'table', 'friend', 'customers', 'elephant', 'fragrant', 'bruce', 'butter', 'product', 'shea', 'today', 'oversized', 'body', 'n', 'bath', 'vintage', 'triple', 'history', 'fitting', 'design', 'year', 'fragrance', 'plates', 'remembrance', 'candles', 'rich', 'bubble', 'things', 'substantial']"
"All in One Intense Anti-Aging Face and Body Moisturizer 8oz - Nourish and Repair - with Organic Aloe Vera, Manuka Honey, Hemp Oil- For Eczema, Psoriasis, Shingles, Rosacea, and Damaged Skin",https://images-na.ssl-images-amazon.com/images/I/91P4xXrpgEL._SY450_.jpg,ResQ Organics,B00L0JYAZG,"['', 'What ingredients are helpful to the skin?', 'Manuka Honey: anti-fungal, anti-bacterial and anti-viral with unmatched healing properties. Used in hospitals for diabetic wound care, burn units, post surgery and to treat MRSA.', 'Organic Aloe Vera: penetrates and carries the ingredients down to the the cellular level. Soothes and treats redness, burning, & itching.', 'Cehami: An Australian botanical reduces redness, inflammation and pain, and itching. Proven to increase cellular regeneration by up to 50%,', 'Blue-green Algae stimulates production of collagen, creates cellular rejuvenation. Great for your eyes and face.', 'Shea Butter, Cocoa Butter, Olive Oil, Hydrating coconut Oil, Hemp Oil, hydrating and moisturizing the skin moisturized.', 'These ingredients work together to promote fast healing, will repair your skin giving you a more youthful appearance.', 'Benefits Moisturizes for more hydration, and toning.  Anti-wrinkle .  Repairs and rejuvenates skin cells.  Reduce pain and itching.  Stimulates collagen production.  Promotes rapid healing.  Effective for Eczema, Psoriasis, Rosacea, Dermatitis . Hidradenitis Suppurativa HS. Diabetic Skin Issues.  Helps Eliminate Acne Scars and Stretch Marks.  Look younger', ""Everything Your Skin Needs, Nothing It Doesn't. Guaranteed Or Your Money Back!"", 'Try ResQ Today! Click the ""Add To Cart"" button at the top of this page to buy now!']",4.670995670995671,231.0,"['cocoa', 'regeneration', 'pain', 'blue', 'healing', 'anti', 'dermatitis', 'fungal', 'burning', 'cehami', 'rosacea', 'post', 'hydration', 'green', 'mrsa', 'effective', 'great', 'psoriasis', 'cells', 'care', 'resq', 'rapid', 'vera', 'botanical', 'unmatched', 'moisturizer', 'helpful', 'face', 'coconut', 'intense', 'olive', 'button', 'level', 'oil', 'surgery', 'soothes', 'organic', 'repairs', 'damaged', 'wrinkle', 'burn', 'australian', 'suppurativa', 'youthful', 'toning', 'hospitals', 'page', 'shingles', 'ingredients', 'acne', 'hidradenitis', 'benefits', 'oz', 'wound', 'diabetic', 'marks', 'eczema', 'hs', 'production', 'collagen', 'honey', 'viral', 'itching', 'butter', 'eyes', 'needs', 'appearance', 'bacterial', 'scars', 'rejuvenation', 'manuka', 'shea', 'body', 'younger', 'today', 'add', 'skin', 'stretch', 'hemp', 'moisturizes', 'hydrating', 'aging', 'oil-', 'money', 'cellular', 'units', 'inflammation', 'properties', 'issues', 'aloe', 'fast', 'algae', 'redness']"
Nature's Finest Essentials Oil of Eucalyptus Oil 8 oz,https://images-na.ssl-images-amazon.com/images/I/31NwIfFlByL._SY355_.jpg,Unknown,B000WNWW7Y,"[""Australian Oil of Eucalyptus, one of nature's finest essential oils, has been known for centuries to help relieve congestion, relax sore and tired muscles and joints, and to help in the reduction of swelling. It is a natural anti-bacterial and a natural anti-inflammatory which is also commonly used for aroma therapy. Accompanied by other high quality oils including Dromeceius, Rosemary, Clove Buds, Aloe Vera, Lavender, Peppermint and Vitamin E, it gives soothing relief by deeply penetrating the skin and helping to relax blood vessels. This action gives oxygen to the blood to increase circulation for pain relief!"", '', '']",4.666666666666667,48.0,"['joints', 'sore', 'dromeceius', 'therapy', 'buds', 'circulation', 'pain', 'vessels', 'vera', 'oil', 'e', 'rosemary', 'swelling', 'quality', 'bacterial', 'anti', 'high', 'clove', 'tired', 'oils', 'muscles', 'action', 'skin', 'aroma', 'australian', 'vitamin', 'congestion', 'eucalyptus', 'relief', 'finest', 'essential', 'lavender', 'soothing', 'peppermint', 'nature', 'oxygen', 'centuries', 'aloe', 'oz', 'essentials', 'natural', 'inflammatory', 'reduction', 'blood']"
"Deep Conditioner Treatment & Hair Thickener - Promotes Hair Growth, Prevents Hair Loss - Organic Beauty Products (4oz)",,Elizabeth Parker Naturals,B014N7WP5S,"['', 'A Super Powerful Conditioning Treatment That Forces Your Hair To Obey Orders Without Any Unpleasant Chemicals', 'Picture the situation. You get up in the morning, walk into the bathroom, and your hair is a complete disaster. And no amount of washing, combing or straightening can whip it into shape. Its a situation that weve all been in. It happens mysteriously, unexpectedly, and can completely ruin your day. In the past, you could be forgiven for turning to harsh chemical treatments to tame your unruly hair, but now theres a natural option thats even more effective.', 'Organic, Paraben Free, Sulphate Free, Fragrance Free, and Hassle Free!', 'Just a few drops of this incredible conditioning treatment are enough to turn even the craziest, wildest bad hair days into the best hair days of your life. Simply run it through your hair and youll see it transformed right in front of your eyes. Youve turned from scary monster into sleek beauty, and it only took a few seconds. Thats the power of this conditioner. And even better, its completely free of any nasty chemicals or preservatives that could damage your hair and your health.', 'Non-Greasy and Wont Weigh You Down  Whether You Rinse It Out or Leave It in', 'Most conditioning treatments that have a moisturizing effect on this level will practically plaster your hair to your scalp with grease and oil. This is completely different. It leaves your hair thick, full of volume, shiny, beautiful and feather light. No greasiness, no stress, and no problems.', '100% Money Back Guarantee', 'We want you to witness this incredible hair transformation in your own bathroom mirror, so were giving you the chance to experience it, risk free. If you arent completely 100% satisfied with this conditioning treatment after you use it, then well give you 100% of your money back.', 'Never Have a Bad Hair Day Again  Pick Up This Conditioner Today']",4.666666666666667,57.0,"['feather', 'problems', 'unruly', 'shiny', 'monster', 'conditioner', 'day', 'chemicals', 'free', 'greasiness', 'disaster', 'life', 'chemical', 'nasty', 'mirror', 'straightening', 'paraben', 'picture', 'sulphate', 'drops', 'effective', 'natural', 'health', 'days', 'situation', 'conditioning', 'satisfied', 'beautiful', 'deep', 'preservatives', 'products', 'power', 'bad', 'loss', 'beauty', 'sleek', 'shape', 'wildest', 'powerful', 'level', 'oil', 'organic', 'seconds', 'stress', 'treatment', 'greasy', 'hassle', 'morning', 'harsh', 'effect', 'risk', 'thickener', 'scalp', 'hair', 'non', 'option', 'oz', 'treatments', 'guarantee', 'craziest', 'scary', 'moisturizing', 'thick', 'washing', 'growth', 'eyes', 'complete', 'today', 'volume', 'unpleasant', 'money', 'transformation', 'best', 'past', 'fragrance', 'chance', 'different', 'orders', 'bathroom', 'grease', 'incredible', 'light']"
"Expandable Wallet Converts to Tote Bag, Fanny Pack",https://images-na.ssl-images-amazon.com/images/I/71RRqirxleL._SY355_.jpg,ZEFER,B000256MZA,"['Patented Magic Bag is an everyday wallet, tote bag, fanny pack or shoulder bag. Has many compartments for cell phone, eye glasses and more. Large enough to hold your regular items making it the ultimate carry-all bag, great for travel, amusement parks, hiking or running around town. When finished using as a tote bag it folds back into zippered compartment and becomes a wallet with carrying straps or a fanny pack and shoulder bag. We have only Black magic bags in stock currently.']",4.661290322580644,62.0,"['cell', 'bags', 'travel', 'zippered', 'tote', 'town', 'magic', 'phone', 'glasses', 'items', 'expandable', 'compartments', 'eye', 'large', 'compartment', 'amusement', 'stock', 'pack', 'parks', 'carry', 'straps', 'ultimate', 'bag', 'regular', 'great', 'fanny', 'wallet', 'black', 'shoulder', 'everyday', 'hiking']"
"Assurance Pre-Moistened Extra Large Disposable Washcloths, 96ct",https://images-na.ssl-images-amazon.com/images/I/81tnJYNgrhL._SY606_.jpg,Assurance,B00QAU4GKE,"['Stay fresh and clean whether at home or on-the-go with Assurance Extra Large Disposable Washcloths. Cotton-enhanced for softness, strength and a washcloth-like texture, these pre-moistened wipes are a great buy for promoting convenient personal hygiene. Available in a 96-count tub of pre-moistened washcloths, these Assurance wipes provide all the cleaning power of traditional soaped hand towels with the disposability of face tissue. Strong and treated with lotion for a gentle cleansing experience, the Assurance Extra Large Disposable Washcloths are generously sized for full personal cleaning. The best part is that they can be tossed out immediately afterward. With a convenient press-open lid and single-hand dispensing for uncomplicated use, the Assurance Extra Large Disposable Washcloths are a good option for on-the-go sanitary wipes or outdoor adventures when bathing is not feasible. Be assured of freshness with these Assurance pre-moistened washcloths.']",4.661290322580644,62.0,"['extra', 'strength', 'convenient', 'uncomplicated', 'sized', 'moistened', 'clean', 'personal', 'cotton', 'lid', 'good', 'towels', 'washcloths', 'wipes', 'home', 'large', 'available', 'traditional', 'gentle', 'cleansing', 'bathing', '96ct', 'hygiene', 'disposability', 'lotion', 'assurance', 'texture', 'strong', 'press', 'like', 'single', 'face', 'best', 'power', 'washcloth', 'freshness', 'hand', 'fresh', 'softness', 'tissue', 'great', 'tub', 'sanitary', 'outdoor', 'cleaning', 'option', 'adventures', 'disposable', 'feasible', 'experience', 'open', 'buy', 'pre', 'use']"
"Expandable Wallet Converts to Tote Bag, Fanny Pack",https://images-na.ssl-images-amazon.com/images/I/71RRqirxleL._SY355_.jpg,ZEFER,B000256MZA,"['Patented Magic Bag is an everyday wallet, tote bag, fanny pack or shoulder bag. Has many compartments for cell phone, eye glasses and more. Large enough to hold your regular items making it the ultimate carry-all bag, great for travel, amusement parks, hiking or running around town. When finished using as a tote bag it folds back into zippered compartment and becomes a wallet with carrying straps or a fanny pack and shoulder bag. We have only Black magic bags in stock currently.']",4.661290322580644,62.0,"['cell', 'bags', 'travel', 'zippered', 'tote', 'town', 'magic', 'phone', 'glasses', 'items', 'expandable', 'compartments', 'eye', 'large', 'compartment', 'amusement', 'stock', 'pack', 'parks', 'carry', 'straps', 'ultimate', 'bag', 'regular', 'great', 'fanny', 'wallet', 'black', 'shoulder', 'everyday', 'hiking']"
Baush & Lomb Boston Advance Multi-pack (2 X 4 fl oz Plus 1 fl oz Cleaner Bottle) by USA,https://images-na.ssl-images-amazon.com/images/I/91kLjSdPKpL._SX569_.jpg,Boston,B000VPWGNS,"['Boston Advance Comfort Formula Conditioning System is the No.l doctor recommended two-bottle lens care system for GP (gas permeable) lenses. Boston Advance Comfort Formula Conditioning Solution and Boston Advance Cleaner are easy to use and provide lens wearing comfort. Boston Advance Comfort Formula Conditioning Solution dual disinfecting system delivers excellent protection against harmful microorganisms. Includes a patented cushioning system to soothe your eyes and provide lens wearing comfort. Boston Advance Cleaner removes dirt and debris from your lenses, leaving your lenses clean, clear, and ready to be disinfected. Boston Advance Cleaner is visibly tinted and formulated for improved rinsing.', '', '']",4.661290322580644,124.0,"['ready', 'advance', 'cushioning', 'debris', 'doctor', 'fl', 'dual', 'clean', 'conditioning', 'multi', 'lomb', 'eyes', 'system', 'gas', 'patented', 'microorganisms', 'comfort', 'formula', 'disinfecting', 'harmful', 'pack', 'gp', 'protection', 'solution', 'cleaner', 'dirt', 'boston', 'bottle', 'lenses', 'excellent', 'lens', 'easy', 'no.l', 'improved', 'oz', 'clear', 'care', 'usa', 'permeable', 'rinsing', 'baush']"
Joylive Silver Rhinestone Crystal Pearl Necklace Earrings Jewelry Set for Wedding,https://images-na.ssl-images-amazon.com/images/I/61ng0dmPwuL._SY450_.jpg,Joylive,B00V8293OS,"['It is the perfect accessory for causal wear or other special occasions or gift, party.  Imagine how sparkling and eye-catching you will become when wearing these tiara!!']",4.654320987654321,81.0,"['pearl', 'sparkling', 'crystal', 'silver', 'gift', 'tiara', 'earrings', 'joylive', 'causal', 'eye', 'wear', 'rhinestone', 'wedding', 'occasions', 'party', 'accessory', 'special', 'jewelry', 'necklace', 'perfect']"
Braun Clean & Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),https://images-na.ssl-images-amazon.com/images/I/81GIsiRlIxL._SX425_.jpg,Braun,B000050FDY,"['With Braun Clean & Renew refills, you can keep your shaver in like-new condition every day. Offered in multiple pack sizes, the Clean & Renew refills are used in Brauns patented Clean & Renew system base for when you are looking to clean, charge and lubricate your Braun shaver.']",4.651495448634591,1538.0,"['brauns', 'base', 'packaging', 'cartridges', 'clean', 'day', 'refill', 'count', 'system', 'patented', 'refills', 'condition', 'braun', 'like', 'pack', 'sizes', 'ccr', 'shaver', 'new', 'multiple']"
Braun Clean & Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),https://images-na.ssl-images-amazon.com/images/I/81GIsiRlIxL._SX425_.jpg,Braun,B000050FDY,"['With Braun Clean & Renew refills, you can keep your shaver in like-new condition every day. Offered in multiple pack sizes, the Clean & Renew refills are used in Brauns patented Clean & Renew system base for when you are looking to clean, charge and lubricate your Braun shaver.']",4.651495448634591,1538.0,"['brauns', 'base', 'packaging', 'cartridges', 'clean', 'day', 'refill', 'count', 'system', 'patented', 'refills', 'condition', 'braun', 'like', 'pack', 'sizes', 'ccr', 'shaver', 'new', 'multiple']"
Trader Joe's Nourish Antioxidant Facial Serum,https://images-na.ssl-images-amazon.com/images/I/71lFOFmDYoL._SY741_.jpg,Chom,B00ESMQKUU,['This luxurious feeling Antioxidant Serum will leave your skin feeling velvety smooth while supplying it with an abundance of antioxidants including Resveratrol and encapsulated Vitamin C beads.'],4.651162790697675,43.0,"['facial', 'antioxidant', 'trader', 'beads', 'luxurious', 'feeling', 'serum', 'velvety', 'c', 'smooth', 'skin', 'abundance', 'antioxidants', 'resveratrol', 'joe', 'vitamin']"
"Old Spice Body Wash Odor Blocker Deo Sport Scent, 16-Ounce (Pack of 2)",https://images-na.ssl-images-amazon.com/images/I/81RV2Ev%2BJAL._SY741_.jpg,Old Spice,B017BFMTVE,"['Old Spice Odor Blocker. You will win. Odor will lose. Guaranteed. Odor Blocker devastates odor for 16 hours of freshness. In the shower, it banishes odor causing germs to the drain. It spends the rest of the day maiming pesky, yet unavoidable odor causing elements in sweat. After the carnage, all that remains is the FRESH smell of victory.', '', 'Old Spice Odor Blocker Body Wash. You will win. Odor will lose. Guaranteed. Odor Blocker devastates odor for 16 hours of freshness. In the shower, it banishes odor-causing germs to the drain. It spends the rest of the day maiming pesky, yet unavoidable odor-causing elements in sweat. After the carnage, all that remains is the FRESH smell of victory. For maximum odor protection, use with Old Spice Sweat Defense Anti-Perspirant & Deodorant.', 'Dont just stop odor. Tie it to a train track like an old-timey villain with a dastardly mustache. Then stand back and laugh at its demise, while simultaneously congratulating yourself on your seaworthy knot-tying abilities.', 'What are the pros of procuring this product?', 'What are the cons of procuring this product?', 'What if my current soap isnt manly enough?Try Old Spice Body Wash.', 'What if I smell like a turtle cage?Try Old Spice Deodorant.', 'What if I want to slap the smell of America on my face?Try an Old Spice fragrance in Aftershave or Cologne.', 'What if my armpits spring a leak?Try Old Spice Anti-Perspirant.', 'What if Ive lost my man-smell?Try Old Spice Body Spray.']",4.65,60.0,"['odor', 'enough?try', 'spice', 'cage?try', 'leak?try', 'shower', 'rest', 'demise', 'pros', 'abilities', 'face?try', 'dastardly', 'spray', 'maximum', 'villain', 'day', 'product', 'armpits', 'sweat', 'hours', 'anti', 'body', 'smell', 'pesky', 'blocker', 'manly', 'defense', 'carnage', 'knot', 'pack', 'protection', 'america', 'wash', 'track', 'man', 'old', 'victory', 'drain', 'mustache', 'cologne', 'elements', 'deodorant', 'timey', 'deo', 'freshness', 'fragrance', 'fresh', 'current', 'seaworthy', 'soap', 'train', 'unavoidable', 'sport', 'perspirant', 'germs', 'cons', 'turtle', 'scent', 'aftershave']"
"Beauty Aura 100% Pure Avocado Oil - 16 Fl Oz - For Healthy Hair, Skin & Nails.",https://images-na.ssl-images-amazon.com/images/I/71kwDcqxNaL._SX679_.jpg,Beauty Aura,B00FIUEIY6,"[""In addition to being a delicious food, avocado offers remarkable benefits for the hair and skin. The flesh of the avocado can be made to create a luxurious natural oil that is easy for the hair and skin to absorb and virtually odorless. The best avocado oil is rich in:- Vitamin A, provides protection from free radicals damage on skin*- Vitamins B1 and B2, needed to create healthy skin and hair cells*- Amino acids, used to produce the proteins needed to grow hair and repair damaged skin tissue*- Essential fatty acids like oleic acid, which help to keep the skin and hair hydrated*Due to the many nutrients that it contains, avocado oil is often used as a beauty treatment for the body, complexion and hair. If you're looking to benefit from avocado oil skin and hair remedies, Beauty Aura 100% Pure Avocado Oil is the perfect product to add to your beauty regimen.Our avocado oil for hair is made from the highest quality, freshest avocados and is carefully processed to preserve the nutrients in the oil. Plus our avocado oil is hexane free, undiluted and completely free of preservatives, colors and fragrances. Due to its quality and purity, you can use our avocado oil to:- Support the healing of sun damaged, wrinkled and dry skin*- Help todiminish the appearance of fine lines and wrinkles, scars, stretch marks etc*- Serve as your daily skin or body moisturizer*- Promote hair growth through regular scalp massage*- Condition dry and damaged hair*- Make hair more manageable*Experience the benefits of avocado oil hair and skin remedies for yourself and promote healthier tresses and a more attractive, youthful complexion. Order Beauty Aura 100% Pure Avocado Oil, and we'll get your avocado oil 16 oz bottle on its way to you.""]",4.6492537313432845,268.0,"['healthier', 'daily', 'fl', 'avocados', 'complexion', 'addition', 'proteins', 'free', 'quality', 'wrinkled', 'luxurious', 'healing', 'highest', 'vitamin', 'lines', 'pure', 'fragrances', 'sun', 'healthy', 'natural', 'acid', 'freshest', 'amino', 'purity', 'flesh', 'protection', 'preservatives', 'attractive', 'radicals', 'easy', 'beauty', 'b1', 'damage', 'undiluted', 'perfect', 'acids', 'odorless', 'oil', 'remarkable', 'damaged', 'treatment', 'way', 'massage*-', 'youthful', 'cells*-', 'avocado', 'essential', 'delicious', 'remedies', 'wrinkles', 'etc*-', 'scalp', 'tresses', 'hair', 'fine', 'benefits', 'oz', 'oleic', 'dry', 'marks', 'hair*-', 'aura', 'product', 'growth', 'fatty', 'appearance', 'scars', 'food', 'body', 'skin', 'vitamins', 'stretch', 'condition', 'moisturizer*-', 'b2', 'best', 'order', 'bottle', 'in:-', 'regular', 'skin*-', 'colors', 'hexane', 'rich', 'nutrients', 'nails']"
"Eucerin Original Healing Rich Creme, 16 Ounce",https://images-na.ssl-images-amazon.com/images/I/519kSSGFalL._SY355_.jpg,Eucerin,B0000ZHGZ2,"[""You can now enjoy revitalized skin by using Eucerin Original Moisturizing Body Creme that has been formulated from simple and trusted ingredients. It has a unique nourishing formula that seals moisture and restores skin's protective barrier."", '', '']",4.645833333333333,48.0,"['eucerin', 'barrier', 'original', 'trusted', 'nourishing', 'moisturizing', 'moisture', 'protective', 'body', 'ounce', 'creme', 'rich', 'simple', 'revitalized', 'skin', 'formula', 'ingredients', 'unique']"
"Eucerin Original Healing Rich Creme, 16 Ounce",https://images-na.ssl-images-amazon.com/images/I/519kSSGFalL._SY355_.jpg,Eucerin,B0000ZHGZ2,"[""You can now enjoy revitalized skin by using Eucerin Original Moisturizing Body Creme that has been formulated from simple and trusted ingredients. It has a unique nourishing formula that seals moisture and restores skin's protective barrier."", '', '']",4.645833333333333,48.0,"['eucerin', 'barrier', 'original', 'trusted', 'nourishing', 'moisturizing', 'moisture', 'protective', 'body', 'ounce', 'creme', 'rich', 'simple', 'revitalized', 'skin', 'formula', 'ingredients', 'unique']"
"Elobara Teeth Whitening Powder, Activate Charcoal Whiten Your Teeth Naturally and Safely, 30g",https://images-na.ssl-images-amazon.com/images/I/81eTjnpDWRL._SY355_.jpg,Elobara,B000GGKPXK,"[""Toothpaste is abrasive. dentures are softer than teeth, and toothpaste can scratch them. odor-causing bacteria can grow in scratches. you can't see those microscopic scratches, but they are the perfect breeding grounds for bacteria. polident is not abrasive and gets your dentures clean and fresh and kills 99.9% of odor-causing bacteria.""]",4.6440677966101696,59.0,"['odor', 'softer', 'elobara', 'clean', 'scratches', 'dentures', 'g', 'toothpaste', 'abrasive', 'powder', 'polident', 'microscopic', 'charcoal', 'breeding', 'fresh', 'teeth', 'bacteria', 'grounds', 'perfect']"
"Aquaphor Healing Ointment,Advanced Therapy Skin Protectant 14 Ounce ( Pack May Vary )",https://images-na.ssl-images-amazon.com/images/I/81qdd-OPQpL._SX466_.jpg,Aquaphor,B006IB5T4W,"[""Trusted by dermatologists, pediatricians and people like you. Aquaphor Healing Ointment provides the special care that your very dry, chapped or irritated skin needs. Specially formulated to create an ideal environment that protects and helps heal your skin, it's also free of fragrance, dyes and preservatives, making it gentle for sensitive skin. Use this multi-purpose ointment to protect or soothe extremely dry skin, chapped lips, cracked hands and feet, minor cuts and burns, and any other skin irritations, so you can get on with your day comfortably.""]",4.64336917562724,2790.0,"['environment', 'advanced', 'ointment', 'irritated', 'therapy', 'irritations', 'multi', 'chapped', 'day', 'aquaphor', 'needs', 'free', 'minor', 'healing', 'hands', 'gentle', 'ounce', 'skin', 'people', 'pack', 'preservatives', 'fragrance', 'dermatologists', 'dyes', 'special', 'feet', 'ideal', 'protectant', 'cuts', 'burns', 'sensitive', 'care', 'lips', 'dry', 'pediatricians', 'purpose']"
"Philips Sonicare Sonic Electric Rechargeable Toothbrush for Kids, HX6311/07",https://images-na.ssl-images-amazon.com/images/I/71QOkbspwIL._SX679_.jpg,Philips Sonicare,B00G5L867C,"[""Philips Sonicare for Kids Rechargeable Electric Toothbrush - HX6311/07 Sonicare For Kids has been engineered to be kid-friendly at each brushing phase. Power levels, brush heads, and bristles are specially designed for small, sensitive mouths. Complete with ergonomic handles, Sonicare For Kids makes brushing comfortable and easy. It even features the KidTimer and KidPacer help kids learn to brush for a full two minutes. Sonicare For Kids is safe and gentle on teeth and gingival tissue, while reaching more plaque in hard-to-brush areas than a children's manual toothbrush.""]",4.6425925925925915,1080.0,"['sonic', 'sonicare', 'phase', 'bristles', 'philips', 'mouths', 'gingival', 'hard', 'friendly', 'plaque', 'kidtimer', 'complete', 'gentle', 'rechargeable', 'kidpacer', 'heads', 'comfortable', 'kids', 'brushing', 'ergonomic', 'children', 'handles', 'toothbrush', 'small', 'power', 'hx6311/07', 'minutes', 'manual', 'areas', 'tissue', 'easy', 'levels', 'kid', 'safe', 'teeth', 'sensitive', 'electric', 'brush']"
"Kent The Handmade Comb - Fine and Coarse Toothed Pocket Comb Sawcut R7T, 130 mm",https://images-na.ssl-images-amazon.com/images/I/81AO6b0BEeL._SX679_.jpg,KENT,B000YB70PS,"[""Choose your Kent handmade comb, completely made in up, ships from US - 82t 90mm folding/fine comb - 20t 85mm folding pocket comb with clip-all fine - 81t 70mm all fine- beard and moustache comb - opt 110 mm pocket comb-coarse/fine - 6t 175mm dressing table comb-coarse/fine - 9t 190 mm large coarse/fine comb - 10t 190mm large handled rake comb-wet/thick hair coarse - 12t 146mm coarse pocket comb - 5t 169mm dressing table comb - foot 110mm fine pocket comb - 16t 185mm coarse/fine dressing table comb - r7t 130mm pocket coarse/fine comb - slim Jim 117mm fine comb about the brand g b Kent & sons ltd, manufacturers of brushes since the eighteenth century is one of the oldest established companies in great Britain. Kent brushes (as they are now more commonly known) was founded in 1777 by William Kent in the reign of George iii. Kent holds a pre-eminent place in the history of brush making, with an unbroken record of excellence in the quality of its production which has been recognized by the granting of royal warrants for nine reigns. The Kent family continued to run the company for six generations until 1932 when the last of the three Kent brothers passed away. This is when mar Eric lb. cozy, owner of cozy brushes ltd, entered into an association with g. B Kent & sons. A new chapter was then opened in Kent's long history, and since that time the company has been under the creative and dynamic direction of the cozy family. Today, mar Alan hall cozy, grandson to Eric cozy is the managing director and chairman, with his wife, son and one of his three daughters working for the business. The company headquarters moved from London to their existing factory in Aspley, Hertfordshire on the 6th February 1984, and remains there to this day. The company continues to retain the craftsmanship and unprecedented quality that is Kent's reputation. Even in today's fast moving, mass-produced assembly, Kent.""]",4.636363636363637,748.0,"['pocket', 'r7', 'comb', 'february', 'hertfordshire', 'craftsmanship', 'day', 'eighteenth', 'quality', 'reign', 'brushes', 't', '6th', 'clip', 'sons', 'eminent', 'association', 'eric', 'brothers', 'reputation', 'aspley', 'great', 'long', 'time', 'new', 'making', 'unbroken', 'brush', 'rake', 'william', 'record', 'beard', 'wife', 'coarse', 'place', 'grandson', 'large', 'g', 'oldest', 'g.', 'lb', 'business', 'reigns', 'son', 'headquarters', 'century', 'factory', 'wet', 'owner', 'granting', 'assembly', 'mar', 'dressing', 'handmade', 'fine-', 'creative', 'unprecedented', 'family', 'toothed', 'excellence', 'chairman', 'alan', 'generations', 'brand', 'mm', 'slim', 'iii', 'kent', 'dynamic', 'hair', 'fine', 'foot', 'table', 'britain', 'pre', 'cozy', 'moustache', 'george', 'production', 'direction', 'thick', 'company', 'companies', 'today', 'moving', 'london', 'manufacturers', 'daughters', 'ltd', 'history', 'royal', 'sawcut', 'chapter', 'b', 'warrants', 'hall', 'fast', 'director', 'jim', 'ships']"
SC Gold Bridal Wedding Tiara With Heart and Round Crystal Drop 60695,https://images-na.ssl-images-amazon.com/images/I/61ycvKWsIlL._SX569_.jpg,SparklyCrystal,B000WN5K2S,"[""These jeweled tiaras are the perfect accessories for Weddings, Proms, Pageants, Parties, Birthday, or other special occasions. \nThe SPARKLYCRYSTAL tiara comes in a keepsake presentation round clear plastic box. It's a great display for your precious tiara and to keep your pleasant memory forever.""]",4.636363636363637,66.0,"['crystal', 'jeweled', 'keepsake', 'bridal', 'tiara', 'pageants', 'pleasant', 'display', 'memory', 'birthday', 'sparklycrystal', 'presentation', 'round', 'plastic', 'drop', 'tiaras', 'gold', 'wedding', 'occasions', 'parties', 'sc', 'precious', 'heart', 'special', 'box', 'great', 'weddings', 'clear', 'proms', 'accessories', 'perfect']"
"A Size Above Styling Cape with Snap Closure, Chocolate Brown",https://images-na.ssl-images-amazon.com/images/I/61Ar3Kba-UL._SY450_.jpg,A Size Above,B0016HOVZG,"[""A Size Above is a stylish collection of plus size salon apparel that actually fits! This collection offers a blend of lightweight quality fabrics, infused with comfort, style, and fit. We at Betty Dain recognize that there is high demand for fashion-forward plus size apparel and we're proud to be the first to fulfill that need. You will feel secure, confident, and comfortable in A Size Above, as this collection is cut and styled specifically to flatter a fuller figure. This stylish four piece collection is available in Classic Black and Chocolate Brown.""]",4.626865671641791,134.0,"['salon', 'need', 'figure', 'closure', 'style', 'plus', 'brown', 'size', 'apparel', 'quality', 'confident', 'blend', 'available', 'high', 'lightweight', 'betty', 'comfort', 'chocolate', 'comfortable', 'secure', 'proud', 'cape', 'fuller', 'stylish', 'fit', 'piece', 'fabrics', 'demand', 'black', 'classic', 'dain', 'forward', 'collection', 'fashion', 'snap']"
